N1,A,N2
1854,398,1464
1854,398,420
1854,398,2126
1855,174,1707
1855,3452,64
1855,24,3382
1856,183,209
1856,1495,1982
1856,1495,241
1857,148,213
1857,148,194
1857,148,172
1858,3033,3744
1858,3033,2447
1858,3033,548
1860,,
1860,,
1860,,
1861,526,669
1861,1271,2302
1861,1271,1464
1862,1571,1030
1862,1571,1
1862,1571,609
1863,601,1071
1863,3352,20
1863,1818,1298
1864,416,3110
1864,102,193
1864,102,820
1865,319,2518
1865,1128,1130
1865,2281,1574
1866,982,1148
1866,174,200
1866,579,5048
1867,286,289
1867,850,1028
1867,292,412
1869,2142,1710
1869,1425,1134
1869,2142,2948
1870,4396,4085
1870,4396,278
1870,1467,1973
1871,2455,382
1871,24,543
1871,1370,4434
1872,1161,988
1872,3630,575
1872,3630,56
1873,888,2013
1873,4396,2563
1873,888,2066
1874,448,272
1874,292,1199
1874,292,2707
1875,1455,1648
1875,1085,19
1875,174,1635
1876,806,694
1876,691,1618
1876,1229,192
1877,1972,5124
1877,1972,1064
1877,1972,1328
1878,24,1247
1878,24,621
1878,24,2412
1881,2406,491
1881,2406,794
1881,2406,621
1882,24,3562
1882,395,922
1882,24,2956
1883,204,443
1883,204,996
1883,2869,4740
1884,42,1007
1884,556,829
1884,2226,103
1886,812,13
1886,812,1837
1886,42,3470
1887,1425,528
1887,1425,2389
1887,1425,882
1888,42,1693
1888,174,2716
1888,174,1000
1889,1920,1489
1889,183,1472
1889,850,1476
1890,578,1204
1890,1213,43
1890,578,2706
1891,4071,2647
1891,4362,3085
1891,3096,2633
1893,362,385
1893,362,262
1893,556,67
1894,1237,74
1894,1237,885
1894,1237,82
1895,2604,3324
1895,2604,1290
1895,2604,2472
1896,1020,1033
1896,532,195
1896,532,2301
1897,68,153
1897,2002,2407
1897,3016,679
1898,2713,256
1898,2713,332
1898,1116,275
1899,398,3
1899,1155,351
1899,3856,2657
1900,187,1424
1900,187,335
1900,174,4780
1901,315,4678
1901,315,1808
1901,2142,1779
1902,2260,2248
1902,2002,681
1902,4088,502
1903,35,370
1903,35,38
1903,1359,2105
1904,663,4960
1904,663,2325
1904,866,17
1905,812,1542
1905,1915,41
1905,812,96
1906,363,2807
1906,363,115
1906,1086,453
1907,42,1292
1907,2513,3593
1907,2513,624
1908,3427,2181
1908,526,1908
1908,758,688
1909,444,793
1909,1250,104
1909,444,5085
1910,42,2308
1910,1851,1803
1910,355,1293
1911,1250,162
1911,46,2778
1911,148,1747
1912,3766,125
1912,3867,375
1912,3867,3000
1913,315,897
1913,3373,1210
1913,2709,2147
1916,360,152
1916,1507,3935
1916,150,846
1917,42,2000
1917,4529,963
1917,435,1796
1918,1751,1323
1918,448,3117
1918,416,2042
1919,779,167
1919,779,64
1919,779,856
1921,2252,1168
1921,1934,2779
1921,3354,2685
1922,150,1598
1922,150,951
1922,150,226
1923,3253,449
1923,150,139
1923,3253,1145
1924,1128,349
1924,1128,1102
1924,3041,2493
1925,35,583
1925,1353,640
1925,2745,275
1926,3619,767
1926,1248,2655
1926,1248,925
1927,3942,302
1927,3942,1092
1927,3942,2416
1928,578,5174
1928,3145,134
1928,3373,3121
1929,355,849
1929,2455,4790
1929,363,77
1930,866,3956
1930,866,2257
1930,150,2547
1931,330,51
1931,150,1598
1931,183,561
1932,815,2758
1932,815,2450
1932,1269,828
1933,691,1356
1933,1219,3
1933,1219,169
1935,1972,2843
1935,1972,71
1935,373,93
1936,4855,2716
1936,4855,878
1936,4855,53
1937,3146,1937
1937,1455,1258
1937,4911,1210
1938,806,1607
1938,806,2063
1938,187,1222
1939,888,4299
1939,4396,5001
1939,1467,2535
1940,174,1635
1940,174,238
1940,3854,4304
1941,762,4462
1941,1934,2600
1941,762,50
1942,605,4812
1942,605,4226
1942,46,677
1943,24,970
1943,174,107
1943,24,3746
1944,35,1123
1944,2370,127
1944,35,3649
1945,46,1318
1945,46,475
1945,46,4200
1946,2877,948
1946,2877,3213
1946,1186,133
1947,2170,326
1947,1332,590
1947,1332,298
1948,24,1493
1948,24,703
1948,24,1144
1949,116,331
1949,693,780
1949,1818,788
1950,1041,181
1950,862,874
1950,2461,1950
1951,1657,2
1951,1657,209
1951,1657,818
1952,35,1748
1952,1614,430
1952,35,1753
1953,3630,475
1953,866,3007
1953,866,1686
1954,1603,5
1954,2825,1391
1954,2825,28
1955,949,188
1955,3201,447
1955,3201,4498
1956,,
1956,,
1956,,
1957,435,2813
1957,435,947
1957,435,414
1958,1384,1422
1958,1332,1172
1958,3145,1399
1959,1915,2754
1959,1915,2233
1959,1915,3163
1960,1495,1759
1960,1868,341
1960,1868,3266
1961,1250,2216
1961,1077,4609
1961,556,4
1962,3608,500
1962,1548,367
1962,2376,433
1963,3376,4678
1963,2170,2129
1963,225,4768
1964,977,923
1964,24,561
1964,977,380
1965,2362,63
1965,24,4662
1965,24,2624
1966,46,2411
1966,3425,947
1966,4079,2235
1967,3354,3638
1967,3096,1514
1967,3096,2022
1968,4396,278
1968,1467,2130
1968,1467,18
1969,5071,1692
1969,5071,3031
1969,5071,1606
1971,319,37
1971,416,553
1971,416,581
1973,888,401
1973,1972,328
1973,1467,3625
1974,4855,830
1974,4855,2309
1974,4855,23
1975,373,193
1975,373,1817
1975,373,209
1976,46,1471
1976,398,67
1976,568,3610
1977,174,2351
1977,2414,3850
1977,2320,1996
1978,35,651
1978,174,2318
1978,35,879
1979,1970,1532
1979,150,928
1979,1970,2818
1980,1248,375
1980,1248,908
1980,1248,10
1981,395,3610
1981,330,74
1981,1024,202
1982,46,1126
1982,46,569
1982,1237,293
1983,982,688
1983,24,4539
1983,24,1170
1984,1859,2059
1984,3271,986
1984,2845,401
1985,2772,3717
1985,68,417
1985,68,1864
1986,5163,4380
1986,448,3815
1986,448,12
1987,3016,1310
1987,1885,1265
1987,806,730
1988,3070,2520
1988,4236,1988
1988,4236,4910
1989,292,2807
1989,1359,466
1989,1359,280
1990,360,2383
1990,360,108
1990,997,18
1991,693,1453
1991,286,1084
1991,360,1497
1992,982,942
1992,982,2608
1992,982,45
1993,2604,585
1993,1024,1243
1993,183,1043
1994,556,62
1994,556,452
1994,116,2787
1995,862,874
1995,862,1670
1995,862,215
1996,102,242
1996,1213,4875
1996,1213,1996
1997,3034,1681
1997,3481,26
1997,3034,3049
1998,42,70
1998,42,5142
1998,663,1576
1999,3220,336
1999,2680,433
1999,2680,462
2000,448,3044
2000,444,409
2000,42,64
2001,2880,2001
2001,5071,632
2001,5071,480
2003,329,233
2003,329,4493
2003,329,708
2004,435,593
2004,435,2032
2004,24,3258
2005,1164,55
2005,1164,1593
2005,1164,4131
2006,3146,1423
2006,315,1633
2006,315,4174
2007,398,241
2007,1934,275
2007,1338,658
2008,2047,3204
2008,1248,2064
2008,1248,1294
2009,1186,51
2009,3151,673
2009,1186,2671
2010,1353,427
2010,2260,2927
2010,1353,5100
2011,888,2836
2011,806,371
2011,888,1870
2012,3466,3474
2012,3466,1741
2012,3466,1475
2013,1467,9
2013,888,2243
2013,888,4398
2014,4233,5135
2014,1571,3189
2014,3196,877
2015,758,1414
2015,330,2712
2015,330,1981
2016,4088,387
2016,2869,2781
2016,1859,333
2017,292,1659
2017,2362,4461
2017,1833,782
2018,2869,3028
2018,2399,4641
2018,2399,4641
2019,3466,1793
2019,3854,1208
2019,905,58
2020,532,250
2020,977,820
2020,532,1385
2021,1213,1028
2021,1213,892
2021,1359,917
2022,1879,1537
2022,3096,3202
2022,4014,1681
2023,862,55
2023,862,1143
2023,204,4721
2024,556,2024
2024,556,340
2024,806,486
2025,526,2842
2025,398,300
2025,1920,1581
2026,1455,40
2026,4737,1710
2026,2142,2388
2027,174,64
2027,24,1690
2027,1868,2615
2028,286,861
2028,373,676
2028,286,2666
2029,1495,260
2029,35,2720
2029,663,38
2030,3253,4267
2030,815,216
2030,815,1477
2031,35,1177
2031,663,802
2031,292,529
2032,4658,1598
2032,4658,530
2032,866,2644
2033,1271,4636
2033,1271,1093
2033,1041,2436
2034,24,561
2034,24,3553
2034,24,1925
2035,1155,351
2035,174,305
2035,174,408
2036,4331,2813
2036,4331,250
2036,4331,250
2037,2002,1363
2037,2002,0
2037,68,1469
2038,2593,1147
2038,1041,1529
2038,1041,2687
2039,2877,1661
2039,1329,2357
2039,526,76
2040,2593,1869
2040,3345,1597
2040,35,3775
2041,2604,1185
2041,2604,2271
2041,395,3130
2042,448,233
2042,758,1103
2042,416,3068
2043,4936,259
2043,4936,1317
2043,762,2818
2044,3766,125
2044,1353,2044
2044,3766,2213
2045,1085,0
2045,448,554
2045,360,206
2046,,
2046,,
2046,,
2048,2977,559
2048,2977,101
2048,444,379
2049,204,240
2049,1020,1950
2049,204,1941
2050,46,1835
2050,46,620
2050,3766,668
2051,204,996
2051,1746,196
2051,1746,173
2052,4088,3994
2052,4088,3391
2052,1041,2033
2053,2002,32
2053,702,646
2053,68,1521
2054,3096,2540
2054,1879,4465
2054,3096,87
2055,46,550
2055,2461,4231
2055,2160,3572
2056,1970,2828
2056,1970,2733
2056,1970,3286
2057,2977,6
2057,2414,1520
2057,2877,521
2058,286,699
2058,4453,2469
2058,4453,1331
2059,2634,854
2059,2634,4313
2059,2634,56
2060,315,1587
2060,35,1753
2060,35,1668
2061,702,740
2061,702,2318
2061,862,3751
2062,1972,659
2062,2679,1249
2062,355,633
2063,806,1072
2063,1271,376
2063,806,1318
2064,116,31
2064,116,2822
2064,736,495
2065,3373,1210
2065,1384,1535
2065,3373,2848
2066,806,1273
2066,4396,1063
2066,362,170
2067,605,2150
2067,1571,255
2067,1571,1480
2068,68,4722
2068,568,5098
2068,4415,4680
2069,,
2069,,
2069,,
2070,4658,2201
2070,2845,1984
2070,943,73
2071,1548,474
2071,102,413
2071,3220,30
2072,997,661
2072,3271,466
2072,997,637
2073,1657,521
2073,116,31
2073,183,264
2074,702,412
2074,1441,70
2074,1441,694
2075,225,0
2075,225,704
2075,373,777
2076,2289,2904
2076,3271,986
2076,943,635
2077,,
2077,,
2077,,
2078,42,3884
2078,42,384
2078,42,1134
2079,2914,1025
2079,2914,529
2079,24,3415
2080,1359,2412
2080,1359,2122
2080,204,15
2081,1920,88
2081,1920,549
2081,1920,2933
2082,362,298
2082,997,430
2082,1400,466
2083,4601,2285
2083,46,853
2083,3070,423
2084,2604,2282
2084,905,4229
2084,2604,396
2085,1505,215
2085,1505,3713
2085,174,745
2086,2047,898
2086,102,631
2086,2047,1457
2087,3308,883
2087,3308,1388
2087,42,3720
2088,42,2273
2088,42,473
2088,35,268
2089,866,3900
2089,866,2276
2089,24,2508
2090,102,1060
2090,1746,1450
2090,102,145
2091,3636,168
2091,4157,338
2091,4157,227
2092,3592,1997
2092,1571,474
2092,3592,493
2093,3942,2553
2093,2226,3968
2093,2226,3968
2094,605,4510
2094,605,1677
2094,1920,549
2095,2814,1918
2095,2814,603
2095,2814,2
2096,568,3370
2096,2591,62
2096,762,4908
2097,183,1814
2097,1614,995
2097,2461,2598
2098,3619,4532
2098,1353,1365
2098,806,2011
2099,812,3827
2099,812,146
2099,812,857
2100,3567,2100
2100,1086,0
2100,1086,1605
2101,204,778
2101,1353,612
2101,1353,3549
2102,2455,147
2102,753,1
2102,2905,1352
2103,2799,2477
2103,315,2605
2103,68,3930
2105,24,1233
2105,24,5143
2105,24,1828
2106,901,2803
2106,901,723
2106,901,249
2107,292,3640
2107,2289,653
2107,292,1304
2108,3371,2371
2108,4918,659
2108,605,2218
2109,1819,80
2109,225,252
2109,2319,3498
2110,1237,1267
2110,568,2068
2110,568,610
2111,943,147
2111,3376,836
2111,148,984
2112,1229,1079
2112,46,1828
2112,1229,4002
2113,448,1395
2113,2713,3082
2113,4529,213
2114,1657,2
2114,329,3412
2114,2461,310
2115,866,4541
2115,605,4770
2115,812,1084
2116,416,3093
2116,416,53
2116,416,285
2117,1833,554
2117,1833,2017
2117,1833,2207
2118,444,1830
2118,444,1814
2118,102,2201
2119,3636,2192
2119,3636,1742
2119,1767,3358
2120,2319,2354
2120,526,1632
2120,2319,2592
2121,1441,2298
2121,1441,45
2121,1441,233
2122,1400,661
2122,1505,4222
2122,1359,5134
2123,398,221
2123,116,942
2123,116,4528
2124,977,2237
2124,2289,2107
2124,977,3082
2125,355,4982
2125,444,2842
2125,355,1287
2126,398,485
2126,150,2490
2126,2869,565
2127,3576,1212
2127,3576,2127
2127,416,307
2128,2814,603
2128,1851,1093
2128,1851,2875
2129,1332,787
2129,2170,1458
2129,1098,1004
2130,1972,1175
2130,1972,571
2130,888,2563
2131,4157,449
2131,4157,2091
2131,4157,2402
2132,362,2470
2132,850,13
2132,3385,1899
2133,148,2180
2133,35,4212
2133,753,212
2134,148,284
2134,148,284
2134,2281,3680
2135,204,2051
2135,2406,3
2135,1920,0
2136,1892,3370
2136,1892,1005
2136,1571,2518
2137,225,1378
2137,2814,86
2137,225,105
2138,921,1991
2138,921,476
2138,921,7
2139,1085,0
2139,1085,48
2139,1085,2372
2140,812,714
2140,812,1977
2140,24,4996
2141,943,751
2141,2977,481
2141,943,44
2143,3427,4765
2143,174,470
2143,3427,17
2144,1384,681
2144,2709,1913
2144,1384,3273
2145,605,2474
2145,3825,4445
2145,3825,2145
2146,736,4982
2146,1400,1757
2146,148,1992
2147,1271,1234
2147,2709,134
2147,2709,787
2148,1767,3243
2148,187,3314
2148,187,3430
2149,187,1789
2149,187,4156
2149,5012,2987
2150,1879,1921
2150,3096,1985
2150,2593,4271
2151,3146,1458
2151,315,2392
2151,315,3154
2152,2415,1160
2152,286,2058
2152,2415,1198
2153,1833,22
2153,3308,1728
2153,540,4433
2154,1338,593
2154,2525,3903
2154,1338,212
2155,4071,2731
2155,4071,2155
2155,2932,1537
2156,3512,1589
2156,1892,2084
2156,3512,1513
2157,1879,766
2157,2252,564
2157,2252,87
2158,319,4511
2158,319,1097
2158,319,785
2159,3763,472
2159,448,119
2159,3763,1
2161,2769,2161
2161,1041,2347
2161,4071,1361
2162,758,2571
2162,758,397
2162,693,1454
2163,888,122
2163,1972,1284
2163,888,2258
2164,4006,2076
2164,3096,4033
2164,4006,99
2165,1425,2438
2165,1425,233
2165,1425,2305
2166,2709,3686
2166,2709,134
2166,2709,1512
2167,,
2167,,
2167,,
2168,693,249
2168,702,170
2168,4014,4708
2169,3220,2071
2169,150,624
2169,3224,1698
2171,702,2053
2171,1077,610
2171,68,1628
2172,815,216
2172,1116,215
2172,815,620
2173,1819,445
2173,68,1829
2173,1020,5082
2174,2593,4244
2174,1186,2903
2174,2142,4214
2175,315,2392
2175,2591,485
2175,4192,4685
2176,1370,1034
2176,3854,266
2176,3854,4691
2177,4195,542
2177,1920,1394
2177,1920,1418
2178,363,130
2178,363,3223
2178,363,284
2179,286,2643
2179,762,816
2179,762,2295
2180,148,652
2180,148,70
2180,2480,1771
2181,398,247
2181,46,591
2181,46,550
2182,943,3674
2182,663,106
2182,663,2458
2183,3466,1589
2183,1455,1181
2183,3466,2019
2184,225,3611
2184,225,121
2184,3825,4145
2185,1970,5
2185,1970,1276
2185,1970,393
2186,3388,349
2186,3388,1793
2186,1507,4187
2187,949,238
2187,949,1231
2187,949,1012
2188,174,241
2188,812,2310
2188,2362,343
2189,1703,3004
2189,2679,4414
2189,2679,3240
2190,35,4845
2190,943,588
2190,943,403
2191,663,456
2191,663,7
2191,3856,335
2192,3636,376
2192,2634,2192
2192,1892,1341
2193,1507,849
2193,1915,3309
2193,1505,4617
2194,1303,364
2194,1303,283
2194,1303,74
2195,148,1459
2195,148,1688
2195,982,1321
2196,2949,26
2196,2869,3387
2196,2869,2126
2197,2047,898
2197,2047,2222
2197,2047,1784
2198,1041,2664
2198,1041,0
2198,3425,4504
2199,,
2199,,
2199,,
2200,579,78
2200,2267,13
2200,579,1580
2201,702,91
2201,102,0
2201,4658,481
2202,2932,327
2202,2949,74
2202,2932,2816
2203,148,194
2203,148,3735
2203,148,3461
2204,2260,645
2204,2260,2204
2204,2260,1698
2205,204,620
2205,3034,1681
2205,3133,2600
2206,395,345
2206,395,74
2206,395,126
2207,2604,2472
2207,2604,585
2207,1833,1304
2208,3592,3819
2208,2932,564
2208,3592,493
2209,3630,1586
2209,46,2670
2209,46,1623
2210,,
2210,,
2210,,
2211,1703,62
2211,1041,983
2211,1041,133
2212,1505,2323
2212,1746,479
2212,3220,30
2213,815,730
2213,3619,4532
2213,815,946
2214,24,1150
2214,24,739
2214,24,503
2215,68,1317
2215,68,659
2215,68,783
2216,532,599
2216,1250,413
2216,204,489
2217,2869,4136
2217,3034,1997
2217,2869,3387
2218,943,65
2218,24,2309
2218,943,2218
2219,579,121
2219,68,26
2219,579,300
2220,2877,128
2220,2877,1774
2220,2877,3119
2221,42,3899
2221,42,3802
2221,42,1134
2222,815,4351
2222,2047,2197
2222,815,371
2223,373,162
2223,4711,2861
2223,373,1813
2224,605,1957
2224,2745,818
2224,605,2224
2225,2320,811
2225,1213,50
2225,3033,918
2227,,
2227,,
2227,,
2228,286,423
2228,398,4518
2228,286,4245
2229,4079,40
2229,46,1134
2229,46,2500
2230,1248,877
2230,1248,255
2230,702,643
2231,1868,25
2231,758,524
2231,204,288
2232,1085,781
2232,693,4188
2232,693,3
2233,1915,1313
2233,1915,118
2233,1915,1905
2234,3096,87
2234,3619,1140
2234,3096,1187
2235,3034,327
2235,3034,4395
2235,532,4109
2236,,
2236,,
2236,,
2237,2513,1075
2237,1155,922
2237,1155,955
2238,1269,569
2238,605,4465
2238,3034,1677
2239,35,1295
2239,540,4916
2239,35,1225
2240,2370,621
2240,3308,2087
2240,1400,1043
2241,2319,3498
2241,4936,1428
2241,204,2049
2242,148,798
2242,448,1918
2242,1571,2372
2243,4443,71
2243,4396,0
2243,4443,3451
2244,1248,1428
2244,3661,2314
2244,3661,353
2245,2289,653
2245,1859,10
2245,1859,7
2246,579,2668
2246,579,2219
2246,540,4230
2247,532,512
2247,1455,1875
2247,1455,2026
2248,1229,312
2248,1086,2852
2248,1086,823
2249,4389,770
2249,4389,91
2249,4389,595
2250,174,712
2250,24,4041
2250,24,352
2251,3224,906
2251,329,123
2251,329,8
2253,46,2318
2253,1614,49
2253,1614,1952
2254,1879,3349
2254,2593,493
2254,1879,1452
2255,4088,304
2255,4088,2255
2255,4088,646
2256,3371,724
2256,24,1150
2256,35,972
2257,866,2032
2257,866,4743
2257,601,1855
2258,4396,4085
2258,4396,1063
2258,1467,61
2259,1934,2779
2259,3096,2022
2259,1879,3814
2261,,
2261,,
2261,,
2262,2142,2507
2262,315,431
2262,2142,1710
2263,363,385
2263,736,584
2263,46,347
2264,1920,1031
2264,1920,322
2264,1116,313
2265,,
2265,,
2265,,
2266,3385,521
2266,3385,1899
2266,3385,4857
2268,901,460
2268,395,56
2268,901,1117
2269,46,2253
2269,478,209
2269,46,4197
2270,4671,848
2270,4671,1203
2270,4671,1261
2271,3147,1107
2271,901,2803
2271,901,335
2272,24,3746
2272,24,535
2272,24,4785
2273,24,2823
2273,319,1766
2273,42,64
2274,3576,2720
2274,148,1530
2274,3969,2274
2275,3354,4549
2275,204,848
2275,1518,1126
2276,866,2206
2276,292,2190
2276,866,142
2277,1467,2535
2277,1467,4672
2277,1467,2497
2278,3345,64
2278,3345,2225
2278,2905,1060
2279,2709,2147
2279,2709,1913
2279,2709,864
2280,1495,1706
2280,1495,469
2280,448,657
2282,2604,655
2282,850,553
2282,850,660
2283,2604,1741
2283,2604,1856
2283,2604,1278
2284,736,796
2284,1920,2081
2284,532,1
2285,2525,2045
2285,4601,1092
2285,4601,480
2286,395,3624
2286,395,2560
2286,3030,3401
2287,1248,4919
2287,1248,255
2287,578,883
2288,3371,2256
2288,1353,595
2288,1879,3001
2290,360,1595
2290,360,131
2290,360,1047
2291,2769,0
2291,2769,255
2291,2769,925
2292,3196,1179
2292,3196,180
2292,1041,1071
2293,46,2209
2293,1085,19
2293,46,1700
2294,24,457
2294,24,3784
2294,24,1150
2295,762,1921
2295,762,1686
2295,762,1454
2296,1041,511
2296,1041,958
2296,1041,133
2297,3983,898
2297,3983,900
2297,3983,3078
2298,1186,413
2298,1186,1844
2298,1186,166
2299,977,25
2299,3388,1421
2299,977,264
2300,1495,226
2300,35,434
2300,329,1299
2301,1077,2658
2301,532,4417
2301,532,41
2302,1518,2139
2302,1271,1404
2302,1271,2864
2303,982,1
2303,1970,3673
2303,1970,54
2304,187,1222
2304,187,2149
2304,187,4276
2305,398,2030
2305,174,38
2305,1425,3543
2306,997,803
2306,997,825
2306,997,164
2307,3466,3474
2307,2591,2420
2307,1868,1216
2308,42,3180
2308,329,149
2308,24,1943
2309,3033,2793
2309,24,1422
2309,1271,364
2310,174,465
2310,174,1889
2310,758,658
2311,3969,1795
2311,3969,2375
2311,3969,2311
2312,1128,467
2312,3856,335
2312,1128,1924
2313,3069,972
2313,4712,3126
2313,1885,3594
2314,2320,2888
2314,2320,58
2314,556,3115
2315,1746,981
2315,1746,453
2315,1746,3131
2316,1772,98
2316,2680,522
2316,1772,2815
2317,4349,688
2317,4349,455
2317,4349,1637
2318,806,1176
2318,702,4357
2318,174,1978
2321,315,2294
2321,2170,1654
2321,1332,1587
2322,187,3379
2322,187,2963
2322,187,4237
2323,1505,4757
2323,330,2598
2323,330,2598
2324,,
2324,,
2324,,
2325,42,678
2325,360,12
2325,360,1794
2326,116,303
2326,1098,3247
2326,1098,0
2327,1603,1554
2327,42,340
2327,42,1362
2328,888,62
2328,888,488
2328,888,2545
2329,1384,4478
2329,2709,2329
2329,2709,787
2330,1518,1118
2330,1518,3700
2330,1518,1145
2331,526,1397
2331,526,259
2331,1086,1605
2332,1507,2752
2332,3598,1670
2332,1507,4758
2333,1098,4642
2333,1098,1335
2333,1098,872
2334,3942,224
2334,1495,13
2334,1495,1856
2335,42,223
2335,42,2424
2335,42,1272
2336,102,1431
2336,204,2613
2336,102,892
2338,2799,2477
2338,2799,311
2338,2799,4050
2339,1020,450
2339,1020,718
2339,1020,3424
2340,1161,3739
2340,1161,420
2340,1161,4022
2341,888,2130
2341,4396,889
2341,1467,1499
2342,398,645
2342,42,621
2342,35,4097
2343,183,624
2343,174,1766
2343,850,291
2344,116,413
2344,1250,185
2344,3030,2286
2345,373,499
2345,1657,4833
2345,329,2471
2346,3868,4268
2346,102,794
2346,1868,28
2347,3253,222
2347,3253,3207
2347,444,3754
2348,286,66
2348,444,1093
2348,286,4187
2349,174,4473
2349,1441,1053
2349,1441,0
2350,2455,3934
2350,2455,2472
2350,2455,2350
2351,174,2027
2351,35,1836
2351,35,4845
2352,68,3159
2352,68,2219
2352,2160,4020
2353,,
2353,,
2353,,
2354,1603,963
2354,568,610
2354,102,978
2355,319,2645
2355,319,3461
2355,319,5152
2356,663,305
2356,663,2325
2356,398,1629
2357,1329,232
2357,1329,188
2357,1818,28
2359,292,4999
2359,5012,494
2359,5012,2359
2360,3224,2360
2360,3224,795
2360,3224,420
2361,2281,18
2361,329,233
2361,2281,3669
2363,1772,2795
2363,24,4423
2363,24,118
2364,1915,1905
2364,1455,5002
2364,1819,638
2365,329,2522
2365,329,4181
2365,329,4875
2366,204,1591
2366,102,334
2366,3661,138
2367,5071,2697
2367,5071,1379
2367,5071,480
2368,2525,1309
2368,2525,2368
2368,2525,826
2369,2772,422
2369,24,915
2369,2772,860
2371,579,1866
2371,579,592
2371,579,3907
2372,1571,4430
2372,1085,2726
2372,1085,479
2373,329,1861
2373,329,43
2373,526,2842
2374,2513,2528
2374,355,4356
2374,2513,80
2375,3969,1468
2375,702,170
2375,1614,409
2377,4711,4356
2377,4258,539
2377,4711,304
2378,,
2378,,
2378,,
2379,1237,2792
2379,398,1712
2379,398,745
2380,2142,2385
2380,1271,2302
2380,362,65
2381,1571,880
2381,4259,246
2381,1571,877
2382,35,1748
2382,2914,5133
2382,35,21
2383,2905,4991
2383,2905,1612
2383,2905,1405
2384,949,524
2384,949,326
2384,416,7
2385,1332,1775
2385,35,581
2385,1332,1422
2386,1041,180
2386,3016,510
2386,1041,3348
2387,148,4433
2387,102,716
2387,148,1516
2388,2142,2948
2388,315,4137
2388,315,2262
2389,1425,153
2389,35,196
2389,2170,1107
2390,862,4242
2390,3425,4336
2390,2679,3240
2391,2252,2587
2391,2252,2704
2391,1880,2
2392,315,1508
2392,225,344
2392,2709,2279
2393,2814,2827
2393,2814,2128
2393,2814,2888
2394,4658,2032
2394,4658,633
2394,4658,1286
2395,1271,2864
