N1,A,N2
1866,579,4319
1866,174,176
1867,850,277
1867,1892,3602
1867,1892,2792
1869,943,974
1869,2593,3791
1869,3376,2438
1870,888,1389
1870,1467,18
1870,1467,328
1871,3466,1062
1871,24,1948
1871,1370,1758
1872,24,302
1872,3630,679
1872,1161,725
1873,4396,432
1873,4396,0
1873,4396,889
1874,24,1422
1874,292,14
1874,448,302
1875,1455,528
1875,1455,1611
1875,1455,1730
1876,806,2990
1876,1229,312
1876,691,2395
1877,1972,3451
1877,1467,2563
1877,1972,3451
1878,24,597
1878,24,1993
1878,24,2739
1881,2406,4394
1881,2406,402
1881,2406,1545
1882,395,3399
1882,395,1081
1882,395,2041
1883,204,4695
1883,102,2891
1883,2869,2996
1884,556,2965
1884,556,200
1884,2226,1476
1886,812,1888
1886,42,2273
1886,42,1101
1887,1384,1508
1887,1384,1339
1887,1384,3114
1888,174,397
1888,355,3265
1888,174,2588
1889,2399,49
1889,68,1428
1889,68,659
1890,1213,593
1890,578,2045
1890,1213,158
1891,4362,1486
1891,3096,854
1891,4362,1624
1893,556,3678
1893,398,2120
1893,24,2445
1894,1237,867
1894,1237,1492
1894,1237,2997
1895,2604,396
1895,1128,721
1895,286,1661
1896,532,3573
1896,1505,2356
1896,4058,559
1897,1885,707
1897,2376,2348
1897,1885,175
1898,2713,3172
1898,4258,3244
1898,4258,15
1899,398,1987
1899,1269,1375
1899,3856,3433
1900,174,2958
1900,330,1308
1900,174,382
1901,1425,65
1901,315,2824
1901,315,278
1902,4088,595
1902,4088,962
1902,2260,1537
1903,35,544
1903,35,4319
1903,35,2190
1904,663,38
1904,663,533
1904,866,1044
1905,1915,3309
1905,1915,2364
1905,812,2188
1906,1086,211
1906,363,182
1906,1213,609
1907,1833,470
1907,2513,1907
1907,1833,1917
1908,1614,995
1908,526,797
1908,758,334
1909,1250,2344
1909,444,3036
1909,1250,3504
1910,1851,160
1910,1851,127
1910,355,2524
1911,183,4023
1911,183,995
1911,1250,162
1912,3766,1122
1912,3867,767
1912,3867,15
1913,3145,1679
1913,1384,546
1913,3145,1478
1916,3608,3412
1916,1614,2588
1916,360,3866
1917,435,3747
1917,42,917
1917,1833,1872
1918,2814,3570
1918,1751,423
1918,1751,3180
1919,1161,4332
1919,1161,4716
1919,779,161
1921,1879,2254
1921,1879,2779
1921,1934,3349
1922,150,121
1922,150,1297
1922,150,2722
1923,150,16
1923,702,3709
1923,3253,4412
1924,1128,4128
1924,1128,948
1924,1657,1392
1925,35,2466
1925,35,411
1925,35,3537
1926,905,344
1926,3598,3779
1926,3598,1539
1927,3942,1927
1927,2513,1479
1927,3942,4358
1928,3373,3185
1928,3145,1427
1928,3373,3073
1929,355,677
1929,355,236
1929,2455,382
1930,736,3728
1930,150,320
1930,736,240
1931,183,461
1931,150,2921
1931,183,126
1932,2591,1932
1932,815,51
1932,1269,1200
1933,1441,1933
1933,3220,1137
1933,3220,2735
1935,1972,2331
1935,1972,353
1935,373,205
1936,4855,1936
1936,4855,616
1936,4855,90
1937,2709,2619
1937,2709,999
1937,2709,3686
1938,806,138
1938,806,871
1938,187,4420
1939,1467,1845
1939,1467,1738
1939,4396,1296
1940,174,53
1940,3466,1940
1940,3854,1940
1941,204,2051
1941,225,1234
1941,204,2231
1942,3512,63
1942,1746,3
1942,1746,3
1943,174,1351
1943,24,431
1943,42,136
1944,35,3208
1944,2370,22
1944,2370,1580
1945,46,305
1945,46,3858
1945,46,680
1946,532,1066
1946,46,1392
1946,2877,1946
1947,1332,1430
1947,1332,29
1947,2170,1458
1948,24,4051
1948,24,2750
1948,24,302
1949,693,60
1949,116,594
1949,1751,575
1950,862,3292
1950,1020,1471
1950,921,1064
1951,1657,209
1951,1657,1306
1951,1657,314
1952,812,857
1952,1505,1720
1952,812,3372
1953,866,621
1953,3630,4897
1953,4702,1839
1954,762,2952
1954,1603,1511
1954,762,3435
1955,949,123
1955,949,4578
1955,3201,2127
1957,1772,1809
1957,1772,4005
1957,1353,5082
1958,1332,3154
1958,1332,3439
1958,1332,2721
1959,3592,1224
1959,1915,483
1959,1915,3163
1960,1868,211
1960,1495,788
1960,1495,781
1961,556,4076
1961,204,4721
1961,1250,207
1962,3608,1663
1962,2376,270
1962,3608,1217
1963,1332,1478
1963,1332,1958
1963,315,2779
1964,977,746
1964,866,33
1964,977,70
1965,2362,3881
1965,2362,128
1965,24,1828
1966,1353,69
1966,4079,229
1966,46,161
1967,3354,2942
1967,3354,2942
1967,3096,1554
1968,888,2243
1968,1467,2930
1968,4396,2341
1969,5071,2367
1969,5071,1393
1969,5071,480
1971,319,1561
1971,416,3735
1971,24,2602
1973,888,3616
1973,1972,290
1973,1467,390
1974,4855,231
1974,4855,616
1974,4855,2716
1975,373,1273
1975,1237,2379
1975,1237,4082
1976,398,220
1976,568,4243
1976,532,3393
1977,355,201
1977,2320,991
1977,2320,1722
1978,174,208
1978,174,3677
1978,35,2826
1979,150,443
1979,148,954
1979,779,320
1980,1248,890
1980,1248,742
1980,1248,1254
1981,68,1811
1981,68,3966
1981,330,4355
1982,1495,274
1982,1495,1151
1982,2281,561
1983,982,4172
1983,982,1001
1983,982,2195
1984,2772,443
1984,2772,321
1984,2772,777
1985,3096,854
1985,2772,452
1985,2772,90
1986,448,482
1986,5163,4380
1986,5163,3401
1987,2591,2123
1987,1077,313
1987,2591,269
1988,3070,480
1988,1920,1581
1988,4236,858
1989,540,1989
1989,1359,238
1989,1833,817
1990,360,1736
1990,360,1297
1990,360,167
1991,540,101
1991,540,2472
1991,921,701
1992,982,3384
1992,148,473
1992,24,1378
1993,901,196
1993,2604,993
1993,850,723
1994,148,2274
1994,1571,1731
1994,116,48
1995,862,1572
1995,862,1572
1995,862,186
1996,102,1726
1996,2320,17
1996,116,5011
1997,605,3153
1997,2252,2647
1997,605,1621
1998,4374,876
1998,42,1007
1998,663,232
1999,2680,125
1999,3220,2893
1999,3220,967
2000,2267,2
2000,2267,939
2000,2267,4342
2001,5071,2001
2001,1155,4651
2001,2880,729
2003,329,3949
2003,329,3895
2003,329,2471
2004,435,503
2004,24,2766
2004,42,981
2005,1164,818
2005,1164,450
2005,1164,39
2006,3146,999
2006,1425,1088
2006,2709,546
2007,556,1536
2007,556,3400
2007,556,1120
2008,921,296
2008,1248,4787
2008,921,32
2009,3151,125
2009,3151,288
2009,702,412
2010,2260,3932
2010,2260,3921
2010,2260,1236
2011,888,2424
2011,888,571
2011,888,496
2012,3466,1589
2012,850,805
2012,3466,1589
2013,1467,4390
2013,1467,2617
2013,888,2354
2014,4233,5135
2014,1507,703
2014,1571,1104
2015,183,2554
2015,758,3948
2015,183,1523
2016,2869,91
2016,2869,1032
2016,2713,87
2017,2362,2188
2017,292,2031
2017,292,1306
2018,1269,717
2018,2399,835
2018,1020,630
2019,3854,2637
2019,3466,1729
2019,3466,585
2020,532,821
2020,977,5143
2020,977,2237
2021,4654,1352
2021,4654,4522
2021,1359,33
2022,4014,1537
2022,4014,1681
2022,3096,2259
2023,204,4695
2023,204,49
2023,204,161
2024,663,1622
2024,42,665
2024,42,2014
2025,1920,413
2025,1920,2875
2025,398,1522
2026,2142,834
2026,2170,1660
2026,2170,2919
2027,24,3258
2027,174,4943
2027,1868,4031
2028,286,13
2028,286,2152
2028,373,2678
2029,1495,1706
2029,35,1668
2029,35,389
2030,398,1591
2030,3253,4267
2030,815,4840
2031,292,1791
2031,982,408
2031,663,1233
2032,4658,143
2032,435,434
2032,225,589
2033,4236,858
2033,4236,2033
2033,4236,2366
2034,24,1144
2034,24,2309
2034,24,1170
2035,1155,2035
2035,174,912
2035,2480,677
2036,4331,1305
2036,4331,189
2036,4331,1305
2037,2002,2037
2037,68,281
2037,2002,1897
2038,1041,3719
2038,2593,1832
2038,2593,1322
2039,526,1240
2039,1329,445
2039,2877,602
2040,3345,2225
2040,3345,916
2040,35,2895
2041,319,793
2041,183,283
2041,395,2375
2042,3224,2097
2042,758,1190
2042,448,1181
2043,1086,50
2043,360,58
2043,762,645
2044,3766,1122
2044,1970,450
2044,1970,443
2045,2525,143
2045,2772,452
2045,1085,288
2048,2977,221
2048,444,3036
2048,444,2000
2049,398,489
2049,1571,99
2049,1020,898
2050,3766,1118
2050,3766,996
2050,1518,1027
2051,1746,1840
2051,204,502
2051,204,835
2052,2869,2884
2052,2869,989
2052,1041,409
2053,568,4652
2053,68,1366
2053,2002,2037
2054,3096,1067
2054,1879,1537
2054,2252,2661
2055,1271,158
2055,1271,3380
2055,102,1113
2056,1970,2818
2056,1970,1428
2056,1970,3611
2057,2977,4034
2057,2414,3705
2057,2977,481
2058,286,858
2058,4453,3111
2058,921,421
2059,2104,603
2059,2104,469
2059,2104,4978
2060,35,4143
2060,35,214
2060,1155,1413
2061,702,219
2061,702,1374
2061,702,158
2062,1972,659
2062,2406,5
2062,2406,193
2063,187,459
2063,806,3222
2063,1271,1099
2064,736,2149
2064,736,1930
2064,286,1084
2065,1425,41
2065,1425,1642
2065,1425,1088
2066,362,264
2066,758,1028
2066,758,37
2067,753,1908
2067,753,337
2067,605,2625
2068,568,2462
2068,2160,5091
2068,1024,1243
2070,943,1797
2070,3371,2824
2070,1024,3322
2071,398,1591
2071,102,3406
2071,102,2396
2072,4374,3530
2072,4374,272
2072,4374,232
2073,1098,2569
2073,116,466
2073,1098,103
2074,1441,979
2074,702,3455
2074,1934,2054
2075,116,3077
2075,1657,244
2075,116,273
2076,2289,653
2076,4006,1630
2076,943,346
2078,42,2490
2078,42,2078
2078,362,775
2079,2914,394
2079,2914,151
2079,24,25
2080,1359,2953
2080,1359,5133
2080,1359,4757
2081,1920,1358
2081,1920,688
2081,1920,2264
2082,3070,1749
2082,3070,1102
2082,362,1714
2083,3070,1782
2083,4601,83
2083,4601,83
2084,416,65
2084,1128,1341
2084,416,159
2085,1250,3023
2085,116,193
2085,1250,15
2086,204,1475
2086,204,1730
2086,2047,909
2087,1085,614
2087,42,457
2087,1085,781
2088,35,726
2088,35,607
2088,2362,1769
2089,24,2620
2089,24,4018
2089,866,2276
2090,102,1113
2090,102,3004
2090,102,310
2091,4157,240
2091,3636,2091
2091,4157,169
2092,3592,1352
2092,3592,1224
2092,3592,2847
2093,3942,2416
2093,2226,1323
2093,2226,80
2094,605,1546
2094,1920,549
2094,605,328
2095,1161,3950
2095,1161,44
2095,1161,4022
2096,568,2096
2096,2591,269
2096,2591,88
2097,2461,783
2097,1614,3528
2097,1751,129
2098,3619,1363
2098,1970,1143
2098,1353,1056
2099,812,3827
2099,812,1977
2099,812,1308
2100,3567,272
2100,3567,55
2100,3567,1856
2101,2002,320
2101,1353,450
2101,204,2540
2102,753,3346
2102,1155,207
2102,2905,1584
2103,1425,2006
2103,2799,567
2103,2799,1950
2105,24,3632
2105,1359,4803
2105,1359,369
2106,395,4472
2106,901,13
2106,1128,2514
2107,2289,635
2107,292,1040
2107,292,1260
2108,4918,402
2108,605,577
2108,605,1238
2109,225,177
2109,1819,19
2109,1914,1439
2110,568,2749
2110,1237,569
2110,568,2354
2111,315,793
2111,315,1147
2111,148,2124
2112,921,1245
2112,1229,847
2112,921,36
2113,4529,3366
2113,2713,382
2113,448,119
2114,2461,3052
2114,373,805
2114,1229,78
2115,812,733
2115,866,4450
2115,812,2310
2116,416,1281
2116,416,4829
2116,35,899
2117,1833,2117
2117,1833,726
2117,1833,205
2118,102,887
2118,1269,3226
2118,1269,242
2119,1767,3356
2119,1880,2520
2119,1353,15
2120,398,1717
2120,398,1673
2120,2319,5035
2121,1441,1012
2121,1441,350
2121,1441,1933
2122,1505,489
2122,1359,277
2122,1505,323
2123,2591,2427
2123,398,1673
2123,398,5129
2124,148,77
2124,148,3631
2124,2289,1648
2125,444,5
2125,355,3029
2125,204,240
2126,150,558
2126,150,1103
2126,2869,1168
2127,3201,4164
2127,416,670
2127,3576,4514
2128,2814,5191
2128,2814,3430
2128,1851,272
2129,1098,1251
2129,1098,3287
2129,1332,0
2130,888,3602
2130,1467,4776
2130,1467,1873
2131,1507,1225
2131,4195,350
2131,4195,695
2132,362,253
2132,850,1411
2132,3385,497
2133,1213,227
2133,148,530
2133,1213,1737
2134,148,4637
2134,148,3590
2134,148,3158
2135,3592,3663
2135,204,531
2135,2406,244
2136,1571,1731
2136,1892,1769
2136,1892,257
2137,691,1090
2137,2814,3570
2137,691,342
2138,921,2008
2138,921,2405
2138,921,989
2139,1085,1394
2139,601,2250
2139,1085,172
2140,286,865
2140,24,1766
2140,286,4848
2141,362,825
2141,943,163
2141,943,163
2143,174,4590
2143,3427,21
2143,3427,3882
2144,2709,2147
2144,1384,2622
2144,1384,2721
2145,605,1577
2145,605,2161
2145,3825,2145
2146,4349,961
2146,663,1278
2146,148,306
2147,1271,4492
2147,1271,1728
2147,2709,1937
2148,187,2789
2148,187,158
2148,1767,40
2149,150,3391
2149,5012,162
2149,736,320
2150,605,3120
2150,2593,3085
2150,2593,1322
2151,330,2712
2151,1425,2151
2151,183,1193
2152,2415,3368
2152,1248,2230
2152,286,865
2153,1359,2466
2153,540,466
2153,3308,162
2154,2525,59
2154,395,3610
2154,1338,577
2155,4071,1959
2155,4071,2155
2155,2932,3798
2156,1892,1602
2156,478,654
2156,3385,1331
2157,1879,1551
2157,2252,3085
2157,2593,4499
2158,319,2596
2158,319,149
2158,319,2273
2159,3718,4901
2159,448,497
2159,3718,271
2161,4071,612
2161,862,1802
2161,1041,3118
2162,758,195
2162,758,667
2162,395,313
2163,1467,9
2163,1972,3708
2163,1972,1063
2164,3096,833
2164,3096,1554
2164,4006,145
2165,1425,4133
2165,1425,1220
2165,1425,3353
2166,2709,1423
2166,2709,999
2166,2709,3686
2168,46,2058
2168,102,860
2168,702,643
2169,3224,428
2169,398,1311
2169,3220,3509
2171,68,490
2171,1024,223
2171,416,976
2172,815,2758
2172,526,50
2172,815,515
2173,806,2729
2173,806,1273
2173,68,1618
2174,1186,1699
2174,2142,2026
2174,702,1545
2175,225,550
2175,315,793
2175,315,2449
2176,46,2756
2176,46,4837
2176,3854,2176
2177,1920,2284
2177,4195,108
2177,1920,688
2178,363,4018
2178,1303,3570
2178,1303,64
2179,286,4187
2179,1086,964
2179,286,4063
2180,1767,2531
2180,2358,1590
2180,1767,2792
2181,3427,677
2181,398,1525
2181,46,3076
2182,943,624
2182,663,2325
2182,355,3265
2183,2455,1208
2183,3466,2019
2183,1455,390
2184,1353,509
2184,183,4191
2184,1353,1597
2185,1970,443
2185,1970,4849
2185,1970,393
2186,1507,1674
2186,1507,4187
2186,1507,1225
2187,1495,781
2187,1495,393
2187,2877,680
2188,1359,2153
2188,812,1886
2188,812,966
2189,2679,3240
2189,2769,1113
2189,2769,3561
2190,292,3140
2190,4006,576
2190,943,2250
2191,3856,3433
2191,663,2738
2191,663,2860
2192,2634,323
2192,2634,4049
2192,2634,1734
2193,174,2356
2193,1505,2085
2193,1505,4591
2194,1303,300
2194,1303,74
2194,1303,2628
2195,148,2111
2195,982,1983
2195,148,172
2196,3983,1466
2196,2869,2996
2196,2869,1035
2197,2047,1140
2197,4389,3313
2197,2047,919
2198,1338,2232
2198,1041,3719
2198,3425,279
2200,579,1311
2200,579,741
2200,2267,4839
2201,4658,4554
2201,702,1392
2201,4658,1745
2202,3354,962
2202,1934,1832
2202,3133,978
2203,148,599
2203,148,2555
2203,148,120
2204,2260,3628
2204,2260,1027
2204,2260,1320
2205,204,1717
2205,3133,1067
2205,3034,4104
2206,1880,1228
2206,102,848
2206,395,1497
2207,2604,2041
2207,2604,2041
2207,42,3526
2208,2932,3600
2208,2260,2010
2208,3592,1997
2209,46,1982
2209,116,652
2209,46,3604
2211,1703,401
2211,1703,86
2211,1703,791
2212,1505,1287
2212,1505,195
2212,1505,3703
2213,1970,4850
2213,1229,485
2213,1970,2828
2214,24,1592
2214,24,480
2214,24,621
2215,68,3065
2215,68,3405
2215,68,3156
2216,693,780
2216,693,74
2216,693,283
2217,2869,3714
2217,2869,770
2217,1934,247
2218,24,347
2218,1359,591
2218,24,237
2219,68,495
2219,68,2103
2219,1086,76
2220,2877,128
2220,2877,1774
2220,2877,1105
2221,42,687
2221,42,636
2221,42,1514
2222,2047,1360
2222,815,814
2222,815,2450
2223,4711,951
2223,373,144
2223,1892,257
2224,605,2776
2224,2745,2756
2224,1880,361
2225,3345,491
2225,1213,123
2225,187,1907
2228,398,1320
2228,398,2356
2228,398,1976
2229,1548,139
2229,1548,29
2229,1548,397
2230,1248,96
2230,1248,560
2230,1248,1550
2231,758,2757
2231,1085,572
2231,315,252
2232,693,3218
2232,693,36
2232,693,3112
2233,1155,1899
2233,1915,2656
2233,1915,483
2234,3096,1967
2234,3096,327
2234,3096,1514
2235,2337,958
2235,3034,306
2235,4079,4342
2237,319,649
2237,319,396
2237,977,820
2238,3425,2408
2238,3425,947
2238,3034,3514
2239,540,4916
2239,540,4433
2239,540,1585
2240,2370,1185
2240,3308,2240
2240,3308,2546
2241,2319,730
2241,204,673
2241,1020,3424
2242,116,331
2242,116,547
2242,286,865
2243,888,2791
2243,1020,133
2243,4396,2563
2244,3661,2973
2244,1248,2008
2244,102,1431
2245,2289,653
2245,1859,401
2245,2289,1658
2246,540,4230
2246,540,1585
2246,540,121
2247,3376,528
2247,1455,1158
2247,532,166
2248,1229,365
2248,2260,2496
2248,1229,92
2249,4389,451
2249,4389,808
2249,3376,1611
2250,943,5166
2250,24,2602
2250,601,581
2251,3224,1445
2251,3224,420
2251,329,76
2253,1614,805
2253,1614,680
2253,1614,1096
2254,2593,2779
2254,2593,1147
2254,1879,1021
2255,4088,2016
2255,4088,1003
2255,42,2815
2256,24,2624
2256,24,4920
2256,35,1903
2257,1818,1238
2257,2160,784
2257,2160,2859
2258,888,79
2258,1467,1873
2258,4396,1063
2259,1879,3001
2259,3481,3722
2259,4014,3814
2262,2142,1869
2262,2142,2103
2262,1384,618
2263,46,957
2263,556,1009
2263,556,523
2264,1920,0
2264,1116,400
2264,1920,338
2266,4233,254
2266,2591,4
2266,2047,962
2268,568,192
2268,2768,490
2268,901,155
2269,1467,1147
2269,1467,390
2269,46,432
2270,4671,110
2270,4671,13
2270,4671,2588
2271,1128,467
2271,1128,2283
2271,1128,1895
2272,24,4920
2272,24,1059
2272,24,404
2273,24,1212
2273,319,2273
2273,24,4829
2274,866,17
2274,148,2180
2274,3576,219
2275,187,1789
2275,1518,996
2275,1518,5000
2276,292,1342
2276,292,699
2276,866,1099
2277,1467,2836
2277,1467,4390
2277,1467,1973
2278,1880,1151
2278,2905,15
2278,3345,16
2279,2709,2006
2279,2709,1210
2279,2709,296
2280,448,1665
2280,448,1308
2280,448,4096
2282,850,1342
2282,850,574
2282,2604,1193
2283,850,995
2283,850,196
2283,901,1655
2284,1920,3192
2284,1920,1717
2284,1920,1717
2285,4601,480
2285,2525,2368
2285,2525,946
2286,1880,1228
2286,395,3610
2286,68,3231
2287,1248,1122
2287,578,34
2287,2320,1977
2288,1879,1469
2288,1353,450
2288,1879,88
2290,360,1736
2290,360,291
2290,360,442
2291,2769,2161
2291,2769,3692
2291,35,1978
2292,1041,983
2292,3196,1194
2292,3196,255
2293,1085,2087
2293,1020,1896
2293,1020,2339
2294,315,274
2294,116,2344
2294,116,2572
2295,762,4267
2295,762,1195
2295,762,177
2296,1041,4635
2296,1041,3765
2296,1041,1071
2297,3983,1547
2297,3983,1547
2297,3983,1802
2298,601,3219
2298,1186,2667
2298,601,86
2299,977,404
2299,977,594
2299,3388,1312
2300,1495,2681
2300,758,2401
2300,35,1242
2301,1077,26
2301,532,740
2301,1077,242
2302,1441,4468
2302,736,33
2302,736,115
2303,982,1292
2303,1250,1260
2303,982,171
2304,187,1856
2304,187,3080
2304,187,2304
2305,174,1443
2305,398,43
2305,1425,897
2306,997,653
2306,997,1990
2306,997,1822
2307,1868,25
2307,1868,15
2307,1868,1529
2308,24,597
2308,329,3475
2308,24,1396
2309,3033,4208
2309,1271,4628
2309,3033,1858
2310,758,984
2310,758,3467
2310,42,399
2311,3969,653
2311,3969,1795
2311,3969,262
2312,3856,3433
2312,1128,2757
2312,3856,1918
2313,292,426
2313,1885,707
2313,2414,112
2314,1164,2645
2314,4374,3011
2314,4374,1124
2315,1746,1629
2315,1400,4793
2315,1746,288
2316,2680,172
2316,225,1941
2316,225,1466
2317,4349,4714
2317,3308,1388
2317,4349,3561
2318,174,706
2318,806,1639
2318,46,1234
2321,3864,1244
2321,315,1066
2321,315,1339
2322,187,3080
2322,187,2389
2322,187,1424
2323,1772,1754
2323,1359,2080
2323,1772,746
2325,3308,4494
2325,663,307
2325,360,208
2326,116,3110
2326,1098,665
2326,116,65
2327,42,190
2327,42,4723
2327,42,1546
2328,888,1091
2328,888,4209
2328,888,4209
2329,315,2506
2329,315,649
2329,1332,1587
2330,762,2804
2330,762,1897
2330,815,511
2331,526,1473
2331,1972,278
2331,1972,560
2332,3598,618
2332,3598,1539
2332,24,621
2333,1098,2681
2333,1098,1004
2333,1098,103
2334,3942,2093
2334,736,77
2334,736,1305
2335,3201,109
2335,3201,4498
2335,3201,29
2336,46,1471
2336,102,124
2336,204,493
2338,2799,99
2338,2799,99
2338,2799,1950
2339,1237,4447
2339,888,3423
2339,1237,3384
2340,1161,65
2340,1161,465
2340,1161,1273
2341,888,1973
2341,1467,1806
2341,1467,2465
2342,398,1712
2342,398,14
2342,42,562
2343,1495,2280
2343,1495,1121
2343,183,207
2344,3030,641
2344,1250,255
2344,2680,1432
2345,373,421
2345,478,2794
2345,373,9
2346,2337,1432
2346,2337,1060
2346,3868,2901
2347,1041,1030
2347,3253,4657
2347,3253,1923
2348,444,3697
2348,444,3292
2348,286,2152
2349,1441,0
2349,174,4531
2349,1441,462
2350,2455,9
2350,2455,1193
2350,2455,2183
2351,35,4831
2351,174,1569
2351,35,1758
2352,1024,1981
2352,2713,2543
2352,2160,1243
2354,568,2629
2354,888,3596
2354,568,2431
2355,605,2569
2355,319,519
2355,605,1597
2356,398,300
2356,398,2120
2356,174,535
2357,977,1135
2357,977,932
2357,2455,2
2359,5012,2149
2359,292,4029
2359,5012,1774
2360,3224,2360
2360,3224,795
2360,3224,428
2361,329,754
2361,329,388
2361,329,795
2363,1772,4996
2363,24,426
2363,1772,3717
2364,1024,40
2364,4453,4266
2364,1819,243
2365,478,2547
2365,329,2003
2365,478,4108
2366,102,4791
2366,3661,353
2366,68,685
2367,5071,1519
2367,5071,1969
2367,5071,1692
2368,2525,932
2368,2525,2045
2368,2525,658
2369,24,4123
2369,2772,777
2369,2772,584
2371,355,4832
2371,3371,724
2371,579,1052
2372,1085,0
2372,1571,2372
2372,1085,3410
2373,526,884
2373,329,265
2373,329,265
2374,355,1787
2374,1219,1326
2374,1219,1747
2375,3969,194
2375,395,3130
2375,758,819
2377,4711,2
2377,4711,4869
2377,4258,3244
2379,362,1693
2379,398,0
2379,204,1054
2380,2142,2507
2380,1271,4492
2380,2142,1422
2381,540,458
2381,540,4916
2381,540,469
2382,1155,261
2382,1155,1602
2382,949,846
2383,526,3003
2383,360,92
2383,526,4196
2384,416,1863
2384,416,297
2384,416,2084
2385,2142,2507
2385,315,1066
2385,1332,2721
2386,1041,983
2386,3016,510
2386,3016,510
2387,102,989
2387,148,1179
2387,148,135
2388,2142,2962
2388,2142,1664
2388,2709,296
2389,1425,1258
2389,1425,528
2389,1425,1088
2390,2679,4414
2390,862,900
2390,862,844
2391,2252,2391
2391,2252,2494
2391,1880,948
2392,225,371
2392,315,1478
2392,225,3239
2393,444,3855
2393,2814,2095
2393,444,92
2394,4658,481
2394,4658,2032
2394,4658,3650
2395,691,4250
2395,1271,871
2395,1271,4264
2396,46,318
2396,102,3292
2396,102,4377
2397,2104,420
2397,2337,3120
2397,1732,14
2398,2252,5072
2398,204,2613
2398,1186,511
2400,2358,1355
2400,1213,181
2400,2358,1348
2401,758,984
2401,758,828
2401,758,3615
2402,4157,1344
2402,4157,169
2402,292,891
2403,2845,897
2403,2845,151
2403,2634,1337
2404,736,160
2404,736,481
2404,736,4982
2405,921,673
2405,116,2705
2405,116,412
2407,1229,575
2407,1507,3120
2407,174,3526
2408,3425,3424
2408,3425,3469
2408,3425,4373
2409,2845,635
2409,2845,44
2409,526,669
2410,982,819
2410,4235,557
2410,982,708
2411,2376,828
2411,921,1075
